replace_word,word,similarity
競馬,競走,0.7666099585116045
クラシック,クラシック・ギター,0.6108813125832616
ラーメン,豚骨ラーメン,0.6343887070711252
セラピスト,カラーセラピー,0.8532156996516824
セラピスト,セラピー,0.8373613529992843
お呼び,呼び名,0.7342951469077107
チャリ,チャリンコ,0.808612603966653
雑貨,百貨店,0.7443345310498194
田舎,田舎町,0.6178860770384171
わからん,分からん,0.8301581464884326
2ちゃん,2chまとめサイト,0.718594721207116
マイノリティ,マイノリティー,0.6227752793766
マイノリティ,セクシャルマイノリティ,0.6880788897645488
マヨネーズ,マヨラー,0.7342978809961768
レギュラー,準レギュラー,0.8190449261419942
残響のテロル,テロル,0.6587636680384561
ドラマ,ドラマ映画,0.6544407012390635
年金,年金生活,0.8004472173454531
チェンクロ,チェインクロニクル,0.8216600826966641
同人,エロ同人,0.6282062465044478
売国奴,売国,0.9707077686370102
双極性障害,性同一性障害,0.8383334914918673
少年誌,青年誌,0.8305405484886628
クサガメ,リクガメ,0.8412305811107973
委員,副委員長,0.9290165964366578
中小企業,中小,0.8241793409632199
ヨコヒナ,ヨコ,0.797425045716466
精神障害,精神障害者,0.9317025299231124
異性愛,異性装,0.712919744716789
ママ,シンママ,0.7163966314125725
藤子不二雄,藤子・F・不二雄,0.7738641141410126
郵便,郵便局,0.860779428830482
マンコ,手マン,0.87351570455541
吃音,吃音症,0.7215897515279409
タイ,タイ語,0.6033681437743965
在庫,在庫処分,0.7209988191651356
自衛隊,海上自衛隊,0.7081638922658149
自衛隊,海上自衛官,0.6665547611448783
野草,山野草,0.8889864747513097
負け組,負け犬,0.6717605058249834
プーさん,くまのプーさん,0.6881217073257445
委託,委託販売,0.8798086528527633
特攻,特攻隊,0.6648256763072127
中山優馬,優馬,0.9087489839247066
遺産,産業遺産,0.632993049001505
化学,有機化学,0.8602872390830767
転勤,転勤族,0.830680479244424
オペラ,オペラ座,0.855997627237045
オペラ,オペラ座の怪人,0.6457137354732793
学園祭,学祭,0.7054231641352593
学園祭,大学祭,0.9076758653275053
税理士,税理士試験,0.7832891428872517
放射能,放射脳,0.8017484820520355
ロックフェス,イナズマロックフェス,0.6067334241818942
進出,決勝進出,0.7462260722359477
外科医,天才外科医,0.6549103925086946
東部,東部中,0.717597738700794
個人情報,個人情報保護,0.7153228437850736
あんぱん,めろんぱん,0.6280608535451162
生誕祭,聖誕祭,0.6686519741035885
嫌い,人嫌い,0.6233371006624856
ゴーカイ,ゴーカイジャー,0.907183599004284
あなたに,あなたの心に,0.7415160742041667
あなたに,あなたへ,0.8820469429359991
ハイスピード,ハイ☆スピード!,0.8548341096793673
焚き火,焚火,0.7679996665494899
上映,上映会,0.8065876885784273
フェミニズム,フェミニスト,0.8187260996181911
フェミニズム,フェミ,0.8010233465816032
特別支援教育,特別支援学校,0.860658809024283
まつげ,まつ毛,0.6795147302719227
開発,商品開発,0.6251364024027412
ちんちん,チンコ,0.7725418611929689
野獣,野獣先輩,0.6077022286354046
野党,野党共闘,0.9059597335920898
鎮守府,横須賀鎮守府,0.8797318577431027
仮面ライダー,仮面ライダー電王,0.8379512820475499
顔文字,絵文字,0.7792919309715433
オーガナイザー,オーガナイズ,0.8830436248938177
情報科学,情報科,0.8667957939173059
情報科学,情報学,0.8971362883552385
休止,活動停止,0.6336141328410031
短編,短編集,0.8052081960336904
情報,情報量,0.6535562455377208
障害,人格障害,0.7397196960942531
三菱東京UFJ,三菱東京UFJ銀行,0.9137683162318354
三菱東京UFJ,三菱UFJ,0.8653174456349505
自虐,自虐史観,0.6430458255105138
お菓子,焼き菓子,0.7208378344467398
お菓子,焼き,0.7219277599684264
おんな,おなご,0.6000606691371099
冴えない彼女の育てかた,冴えない彼女の育て方,0.887919772632561
飲料,炭酸飲料,0.6824062784803517
BL,BLゲーム,0.8352722572680678
BL,BLゲー,0.8352722572680678
レオンハルト,アオハル,0.6299075709937699
勉強,猛勉強,0.625699439486313
勉強,勉強法,0.625699439486313
価格,低価格,0.938436425973958
ファルル,ファル,0.6606295014195052
テレビ,テレ朝,0.7411310072040672
選び,選び方,0.8411639469593469
E-girls,E-Girls,0.9005745733936414
風呂,露天風呂,0.6108653293822508
マクドナルド,マクド,0.7234390410300898
ジュース,トマトジュース,0.6890467859623159
輸出入,輸出,0.7962478185171838
引っ越し,引越し,0.7735493879546103
引っ越し,お引越し,0.6931897283988477
ロックマンX,流星のロックマン,0.7898745439204641
建築士,一級建築士,0.8009674087041003
お手数,手数,0.8056258521031232
歴史学,史学,0.9114191531371011
キジトラ,キジ,0.920122964309299
生き様,生き,0.7290932259490475
神木くん,神木,0.734934273221209
魚類,魚介,0.7231790052001108
競馬,中央競馬,0.7177301614017368
ジェジュン,ジュンス,0.9332072003778547
幼少期,幼少,0.766028039245374
体験,体験談,0.6320680100665321
体験,実体験,0.7606991636948764
エンターテイメント,エンタテインメント,0.7718452210979864
タワレコ,タワーレコード,0.7636026651618991
キリスト教,キリスト,0.8093404436989067
宿泊,宿泊施設,0.7997857810217776
震災,震災後,0.8734775986103729
震災,大震災,0.8791088792798549
板金塗装,板金,0.8857025703063549
郵便,郵便局留め,0.8017796589511439
同業者,同業,0.8995396424394217
釣り,船釣り,0.7404253586137834
事務局,事務局長,0.8971430469664526
天邪鬼,天の邪鬼,0.7456039470116664
Dragon's Dogma,Dragon's Dogma Online,0.8414108606441089
内科,内科医,0.842464697222383
普及,普及活動,0.7356135498952144
始動,再始動,0.676396780469863
貢献,社会貢献,0.7919735556019529
実施,実施中,0.8670111327654084
設立,会社設立,0.6893675690086234
ちんちん,おちんちん,0.8605577259158887
走り幅跳び,走幅跳,0.9214156219892558
フィギュア,アクションフィギュア,0.6533895268906504
情報工学,情報工学科,0.8931053501548366
情報工学,情報学,0.8775313586546909
インターン,インターンシップ,0.952854388652032
学術,科学技術,0.8402238255367511
松竹,松竹座,0.8266664389850158
委員,実行委員長,0.8245480236850421
バレー,バレーボール部,0.8114273538925825
シモネタ,シモ,0.8092541634011308
バンブラP,バンブラ,0.8638457186790094
平凡,平々凡々,0.6799441010846065
オールナイトニッポン,オールナイトニッポン0,0.8188283599895834
オールナイトニッポン,星野源のオールナイトニッポン,0.8626333923037507
日本軍,日本海軍,0.8296048502767663
Hey!Say!JUMP,Hey!Say!,0.8041530526474212
テレビ,TV番組,0.7558573884882658
遺伝子,遺伝,0.7633610512794442
遺伝子,遺伝子組み換え,0.7433770367559955
ことり,南ことり,0.7605999856235024
ハーモニカ,鍵盤ハーモニカ,0.7762474789848655
危険物,危険物取扱者,0.8052828802063303
美術,美術史,0.6584477570933425
公明党,公明,0.9122390061309474
事務所,所属事務所,0.6464439664263586
自宅警備員,自宅警備,0.7020631842269469
デザイナー,WEBデザイナー,0.8435168788607141
ソフトウェア,ソフトウェア開発,0.8684127357916109
ポケモン,Pokemon!,0.8684127357916109
